#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score	annotationID	annotationDescription
MAGOHB	SNRNP40	9606.ENSP00000319240	9606.ENSP00000263694	0	0.800	0	0	0.800	notSpeckle	notSpeckle
MAGOHB	PRPF6	9606.ENSP00000319240	9606.ENSP00000266079	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	SNRPF	9606.ENSP00000319240	9606.ENSP00000266735	0	0.808	0.900	0	0.980	notSpeckle	notSpeckle
MAGOHB	MFAP1	9606.ENSP00000319240	9606.ENSP00000267812	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	TXNL4A	9606.ENSP00000319240	9606.ENSP00000269601	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	SF3B4	9606.ENSP00000319240	9606.ENSP00000271628	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	SDE2	9606.ENSP00000319240	9606.ENSP00000272091	0	0.800	0	0	0.800	notSpeckle	notSpeckle
MAGOHB	SNRPG	9606.ENSP00000319240	9606.ENSP00000272348	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
MAGOHB	ZMAT2	9606.ENSP00000319240	9606.ENSP00000274712	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	UPF3B	9606.ENSP00000319240	9606.ENSP00000276201	0	0	0.720	0	0.720	notSpeckle	notSpeckle
MAGOHB	SNIP1	9606.ENSP00000319240	9606.ENSP00000296215	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	SLU7	9606.ENSP00000319240	9606.ENSP00000297151	0	0.800	0.600	0	0.916	notSpeckle	notSpeckle
MAGOHB	SNRPD1	9606.ENSP00000319240	9606.ENSP00000300413	0	0.803	0.900	0	0.979	notSpeckle	notSpeckle
MAGOHB	SRRM2	9606.ENSP00000319240	9606.ENSP00000301740	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
MAGOHB	SF3B3	9606.ENSP00000319240	9606.ENSP00000305790	0	0.169	0.900	0	0.913	notSpeckle	notSpeckle
MAGOHB	SART1	9606.ENSP00000319240	9606.ENSP00000310448	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	PRPF3	9606.ENSP00000319240	9606.ENSP00000315379	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	SNRNP200	9606.ENSP00000319240	9606.ENSP00000317123	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
MAGOHB	SF3B2	9606.ENSP00000319240	9606.ENSP00000318861	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	PLRG1	9606.ENSP00000319240	9606.ENSP00000424417	0	0.800	0	0	0.800	notSpeckle	notSpeckle
MAGOHB	XAB2	9606.ENSP00000319240	9606.ENSP00000351137	0	0.800	0	0	0.800	notSpeckle	notSpeckle
MAGOHB	PPIL1	9606.ENSP00000319240	9606.ENSP00000362803	0	0.803	0	0	0.803	notSpeckle	notSpeckle
MAGOHB	UPF2	9606.ENSP00000319240	9606.ENSP00000348708	0	0	0.720	0	0.720	notSpeckle	notSpeckle
MAGOHB	WBP4	9606.ENSP00000319240	9606.ENSP00000368801	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	SMU1	9606.ENSP00000319240	9606.ENSP00000380336	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	NHP2L1	9606.ENSP00000319240	9606.ENSP00000383949	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	RBMX2	9606.ENSP00000319240	9606.ENSP00000339090	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	RNF113A	9606.ENSP00000319240	9606.ENSP00000360497	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	SF3A3	9606.ENSP00000319240	9606.ENSP00000362110	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	SF3B5	9606.ENSP00000319240	9606.ENSP00000356541	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	PRPF4	9606.ENSP00000319240	9606.ENSP00000363313	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	PRPF31	9606.ENSP00000319240	9606.ENSP00000324122	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MAGOHB	SF3B1	9606.ENSP00000319240	9606.ENSP00000335321	0	0.166	0.900	0	0.913	notSpeckle	notSpeckle
MAGOHB	SNRPB	9606.ENSP00000319240	9606.ENSP00000412566	0	0.803	0.900	0	0.979	notSpeckle	notSpeckle
MAGOHB	PRPF8	9606.ENSP00000319240	9606.ENSP00000460348	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
MAGOHB	SNRPE	9606.ENSP00000319240	9606.ENSP00000400591	0	0.808	0.900	0	0.980	notSpeckle	notSpeckle
MAGOHB	SNRPD2	9606.ENSP00000319240	9606.ENSP00000342374	0	0.808	0.900	0	0.980	notSpeckle	notSpeckle
MAGOHB	WIBG	9606.ENSP00000319240	9606.ENSP00000386156	0	0.930	0.720	0	0.979	notSpeckle	notSpeckle
MAGOHB	RBM8A	9606.ENSP00000319240	9606.ENSP00000463058	0	0.986	0.900	0	0.998	notSpeckle	notSpeckle
MAP3K7	TAB1	9606.ENSP00000358335	9606.ENSP00000216160	0	0.722	0.900	0	0.971	notSpeckle	notSpeckle
MAP3K7	TADA3	9606.ENSP00000358335	9606.ENSP00000307684	0	0.270	0.720	0	0.786	notSpeckle	notSpeckle
MAP3K7	RUVBL1	9606.ENSP00000358335	9606.ENSP00000318297	0	0.507	0.720	0	0.856	notSpeckle	notSpeckle
MAP3K7	MORF4L1	9606.ENSP00000358335	9606.ENSP00000331310	0	0.068	0.720	0	0.727	notSpeckle	notSpeckle
MAP3K7	WDR5	9606.ENSP00000358335	9606.ENSP00000351446	0	0.063	0.720	0	0.726	notSpeckle	notSpeckle
MAP3K7	TRRAP	9606.ENSP00000358335	9606.ENSP00000352925	0	0.047	0.720	0	0.721	notSpeckle	notSpeckle
MAP3K7	MEAF6	9606.ENSP00000358335	9606.ENSP00000362166	0	0	0.720	0	0.720	notSpeckle	notSpeckle
MAP3K7	TAB3	9606.ENSP00000358335	9606.ENSP00000368215	0	0.596	0.600	0	0.831	notSpeckle	notSpeckle
MAPK14	TAB1	9606.ENSP00000229795	9606.ENSP00000216160	0	0.925	0.900	0	0.992	GO:1903311	Regulation of mrna metabolic process
MAPK14	MAPKAPK2	9606.ENSP00000229795	9606.ENSP00000356070	0	0.969	0.900	0	0.996	GO:1903311	Regulation of mrna metabolic process
MEAF6	TADA3	9606.ENSP00000362166	9606.ENSP00000307684	0	0	0.720	0	0.720	notSpeckle	notSpeckle
MEAF6	RUVBL1	9606.ENSP00000362166	9606.ENSP00000318297	0	0.556	0.900	0	0.953	notSpeckle	notSpeckle
MEAF6	MORF4L1	9606.ENSP00000362166	9606.ENSP00000331310	0	0.747	0.900	0	0.973	notSpeckle	notSpeckle
MEAF6	VPS72	9606.ENSP00000362166	9606.ENSP00000346464	0	0.678	0.800	0	0.932	notSpeckle	notSpeckle
MEAF6	WDR5	9606.ENSP00000362166	9606.ENSP00000351446	0	0	0.720	0	0.720	notSpeckle	notSpeckle
MEAF6	TRRAP	9606.ENSP00000362166	9606.ENSP00000352925	0	0.794	0.900	0	0.978	notSpeckle	notSpeckle
MFAP1	SF3A1	9606.ENSP00000267812	9606.ENSP00000215793	0	0.915	0.900	0	0.991	notSpeckle	notSpeckle
MFAP1	SNRPD3	9606.ENSP00000267812	9606.ENSP00000215829	0	0.915	0.900	0	0.991	notSpeckle	notSpeckle
MFAP1	PHF5A	9606.ENSP00000267812	9606.ENSP00000216252	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
MFAP1	SF3A2	9606.ENSP00000267812	9606.ENSP00000221494	0	0.915	0.900	0	0.991	notSpeckle	notSpeckle
MFAP1	SF3B6	9606.ENSP00000267812	9606.ENSP00000233468	0	0.915	0	0	0.915	notSpeckle	notSpeckle
MFAP1	SNRPB2	9606.ENSP00000267812	9606.ENSP00000246071	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
MFAP1	SNRPA1	9606.ENSP00000267812	9606.ENSP00000254193	0	0.915	0.900	0	0.991	notSpeckle	notSpeckle
MFAP1	PRPF38A	9606.ENSP00000267812	9606.ENSP00000257181	0	0.992	0.900	0	0.999	notSpeckle	notSpeckle
MFAP1	SNW1	9606.ENSP00000267812	9606.ENSP00000261531	0	0.853	0	0	0.853	notSpeckle	notSpeckle
MFAP1	SNRNP40	9606.ENSP00000267812	9606.ENSP00000263694	0	0.915	0	0	0.915	notSpeckle	notSpeckle
MFAP1	PRPF6	9606.ENSP00000267812	9606.ENSP00000266079	0	0.915	0.900	0	0.991	notSpeckle	notSpeckle
MFAP1	SNRPF	9606.ENSP00000267812	9606.ENSP00000266735	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
MFAP1	PPIH	9606.ENSP00000267812	9606.ENSP00000306614	0	0.800	0	0	0.800	notSpeckle	notSpeckle
MFAP1	UBL5	9606.ENSP00000267812	9606.ENSP00000351492	0	0.847	0	0	0.847	notSpeckle	notSpeckle
MFAP1	SRRM2	9606.ENSP00000267812	9606.ENSP00000301740	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MFAP1	RNF113A	9606.ENSP00000267812	9606.ENSP00000360497	0	0	0.900	0	0.900	notSpeckle	notSpeckle
MFAP1	RBMX2	9606.ENSP00000267812	9606.ENSP00000339090	0	0.606	0.900	0	0.958	notSpeckle	notSpeckle
MFAP1	SNRPD1	9606.ENSP00000267812	9606.ENSP00000300413	0	0.606	0.900	0	0.958	notSpeckle	notSpeckle
MFAP1	SNIP1	9606.ENSP00000267812	9606.ENSP00000296215	0	0.720	0.900	0	0.970	notSpeckle	notSpeckle
MFAP1	NHP2L1	9606.ENSP00000267812	9606.ENSP00000383949	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
MFAP1	TXNL4A	9606.ENSP00000267812	9606.ENSP00000269601	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
MFAP1	SF3B5	9606.ENSP00000267812	9606.ENSP00000356541	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
MFAP1	SNRPE	9606.ENSP00000267812	9606.ENSP00000400591	0	0.831	0.900	0	0.982	notSpeckle	notSpeckle
MFAP1	WBP4	9606.ENSP00000267812	9606.ENSP00000368801	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
MFAP1	PRPF31	9606.ENSP00000267812	9606.ENSP00000324122	0	0.880	0.900	0	0.987	notSpeckle	notSpeckle
MFAP1	SNRPB	9606.ENSP00000267812	9606.ENSP00000412566	0	0.877	0.900	0	0.987	notSpeckle	notSpeckle
MFAP1	PRPF4	9606.ENSP00000267812	9606.ENSP00000363313	0	0.880	0.900	0	0.987	notSpeckle	notSpeckle
MFAP1	SF3B4	9606.ENSP00000267812	9606.ENSP00000271628	0	0.915	0.900	0	0.991	notSpeckle	notSpeckle
MFAP1	SNRPD2	9606.ENSP00000267812	9606.ENSP00000342374	0	0.915	0.900	0	0.991	notSpeckle	notSpeckle
MFAP1	SF3B2	9606.ENSP00000267812	9606.ENSP00000318861	0	0.915	0.900	0	0.991	notSpeckle	notSpeckle
MFAP1	SF3B1	9606.ENSP00000267812	9606.ENSP00000335321	0	0.915	0.900	0	0.991	notSpeckle	notSpeckle
MFAP1	SNRPG	9606.ENSP00000267812	9606.ENSP00000272348	0	0.915	0.900	0	0.991	notSpeckle	notSpeckle
MFAP1	SF3A3	9606.ENSP00000267812	9606.ENSP00000362110	0	0.915	0.900	0	0.991	notSpeckle	notSpeckle
MFAP1	SNRNP200	9606.ENSP00000267812	9606.ENSP00000317123	0	0.915	0.900	0	0.991	notSpeckle	notSpeckle
MFAP1	SF3B3	9606.ENSP00000267812	9606.ENSP00000305790	0	0.915	0.900	0	0.991	notSpeckle	notSpeckle
MFAP1	ZMAT2	9606.ENSP00000267812	9606.ENSP00000274712	0	0.905	0.900	0	0.990	notSpeckle	notSpeckle
MFAP1	PRPF3	9606.ENSP00000267812	9606.ENSP00000315379	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
MFAP1	SART1	9606.ENSP00000267812	9606.ENSP00000310448	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
MFAP1	PRPF8	9606.ENSP00000267812	9606.ENSP00000460348	0	0.957	0.900	0	0.995	notSpeckle	notSpeckle
MFAP1	SMU1	9606.ENSP00000267812	9606.ENSP00000380336	0	0.934	0.900	0	0.993	notSpeckle	notSpeckle
MIS12	NSL1	9606.ENSP00000484532	9606.ENSP00000355944	0	0.954	0.900	0	0.995	notSpeckle	notSpeckle
MNAT1	POLR2C	9606.ENSP00000261245	9606.ENSP00000219252	0	0.906	0.600	0	0.960	notSpeckle	notSpeckle
MNAT1	POLR2I	9606.ENSP00000261245	9606.ENSP00000221859	0	0.906	0.600	0	0.960	notSpeckle	notSpeckle
MNAT1	POLR2H	9606.ENSP00000261245	9606.ENSP00000415536	0	0.559	0.600	0	0.816	notSpeckle	notSpeckle
MNAT1	TCEA1	9606.ENSP00000261245	9606.ENSP00000428426	0	0.835	0.600	0	0.931	notSpeckle	notSpeckle
MNAT1	POLR2J	9606.ENSP00000261245	9606.ENSP00000292614	0	0.864	0.600	0	0.943	notSpeckle	notSpeckle
MNAT1	TBP	9606.ENSP00000261245	9606.ENSP00000375942	0	0.871	0.600	0	0.946	notSpeckle	notSpeckle
MNAT1	POLR2B	9606.ENSP00000261245	9606.ENSP00000370625	0	0.906	0.600	0	0.960	notSpeckle	notSpeckle
MNAT1	POLR2F	9606.ENSP00000261245	9606.ENSP00000403852	0	0.906	0.600	0	0.960	notSpeckle	notSpeckle
MNAT1	POLR2K	9606.ENSP00000261245	9606.ENSP00000342889	0	0.906	0.600	0	0.960	notSpeckle	notSpeckle
MNAT1	POLR2L	9606.ENSP00000261245	9606.ENSP00000324124	0	0.906	0.600	0	0.960	notSpeckle	notSpeckle
MNAT1	POLR2E	9606.ENSP00000261245	9606.ENSP00000478303	0	0.906	0.600	0	0.960	notSpeckle	notSpeckle
MNAT1	POLR2D	9606.ENSP00000261245	9606.ENSP00000272645	0	0.906	0.600	0	0.960	notSpeckle	notSpeckle
MNAT1	POLR2A	9606.ENSP00000261245	9606.ENSP00000480158	0	0.948	0.600	0	0.978	notSpeckle	notSpeckle
MNAT1	POLR2G	9606.ENSP00000261245	9606.ENSP00000301788	0	0.906	0.600	0	0.960	notSpeckle	notSpeckle
MNS1	WDR90	9606.ENSP00000260453	9606.ENSP00000293879	0	0.753	0	0	0.753	notSpeckle	notSpeckle
MORF4L1	TADA3	9606.ENSP00000331310	9606.ENSP00000307684	0	0	0.720	0	0.720	GO:0006325	Chromatin organization
MORF4L1	RUVBL1	9606.ENSP00000331310	9606.ENSP00000318297	0	0.660	0.900	0	0.964	GO:0006325	Chromatin organization
MORF4L1	PHF12	9606.ENSP00000331310	9606.ENSP00000329933	0	0.948	0.900	0	0.994	GO:0006325	Chromatin organization
MORF4L1	WDR5	9606.ENSP00000331310	9606.ENSP00000351446	0	0.079	0.720	0	0.731	GO:0006325	Chromatin organization
MORF4L1	VPS72	9606.ENSP00000331310	9606.ENSP00000346464	0	0.689	0.800	0	0.935	GO:0006325	Chromatin organization
MORF4L1	SIN3A	9606.ENSP00000331310	9606.ENSP00000378402	0	0.675	0.900	0	0.966	GO:0006325	Chromatin organization
MORF4L1	TRRAP	9606.ENSP00000331310	9606.ENSP00000352925	0	0.744	0.900	0	0.973	GO:0006325	Chromatin organization
MPHOSPH6	SKIV2L2	9606.ENSP00000258169	9606.ENSP00000230640	0	0.892	0.600	0	0.954	notSpeckle	notSpeckle
NCAPD2	NCAPH	9606.ENSP00000325017	9606.ENSP00000240423	0	0.984	0.900	0	0.998	notSpeckle	notSpeckle
NCAPD2	NCAPG	9606.ENSP00000325017	9606.ENSP00000251496	0	0.911	0.900	0	0.990	notSpeckle	notSpeckle
NCAPD2	SMC2	9606.ENSP00000325017	9606.ENSP00000286398	0	0.983	0.900	0	0.998	notSpeckle	notSpeckle
NCAPD2	PRKAG1	9606.ENSP00000325017	9606.ENSP00000323867	0	0	0.900	0	0.900	notSpeckle	notSpeckle
NCAPD2	SMC4	9606.ENSP00000325017	9606.ENSP00000349961	0	0.984	0.900	0	0.998	notSpeckle	notSpeckle
NCAPG	NCAPH	9606.ENSP00000251496	9606.ENSP00000240423	0	0.983	0.900	0	0.998	notSpeckle	notSpeckle
NCAPG	SMC4	9606.ENSP00000251496	9606.ENSP00000349961	0	0.981	0.900	0	0.998	notSpeckle	notSpeckle
NCAPG	SMC2	9606.ENSP00000251496	9606.ENSP00000286398	0	0.981	0.900	0	0.998	notSpeckle	notSpeckle
NCAPG2	SMC2	9606.ENSP00000387007	9606.ENSP00000286398	0	0.539	0.800	0	0.903	GO:0006366	Transcription by rna polymerase ii
NCAPG2	SMC4	9606.ENSP00000387007	9606.ENSP00000349961	0	0.368	0.800	0	0.868	GO:0006366	Transcription by rna polymerase ii
NCAPH	SMC2	9606.ENSP00000240423	9606.ENSP00000286398	0	0.984	0.900	0	0.998	notSpeckle	notSpeckle
NCAPH	SMC4	9606.ENSP00000240423	9606.ENSP00000349961	0	0.984	0.900	0	0.998	notSpeckle	notSpeckle
NCKAP1	PSMA7	9606.ENSP00000354251	9606.ENSP00000359910	0	0	0.900	0	0.900	notSpeckle	notSpeckle
NCKAP1	WASF1	9606.ENSP00000354251	9606.ENSP00000376368	0	0.967	0.900	0	0.996	notSpeckle	notSpeckle
NDNL2	NSMCE2	9606.ENSP00000330694	9606.ENSP00000287437	0	0.816	0.900	0	0.980	notSpeckle	notSpeckle
NDNL2	NSMCE4A	9606.ENSP00000330694	9606.ENSP00000358019	0	0.777	0.900	0	0.976	notSpeckle	notSpeckle
NDNL2	SMC6	9606.ENSP00000330694	9606.ENSP00000404092	0	0.795	0.900	0	0.978	notSpeckle	notSpeckle
NDNL2	SMC5	9606.ENSP00000330694	9606.ENSP00000354957	0	0.794	0.900	0	0.978	notSpeckle	notSpeckle
NDNL2	NSMCE1	9606.ENSP00000330694	9606.ENSP00000355077	0	0.961	0.900	0	0.995	notSpeckle	notSpeckle
NHP2L1	SF3A1	9606.ENSP00000383949	9606.ENSP00000215793	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
NHP2L1	SNRPD3	9606.ENSP00000383949	9606.ENSP00000215829	0	0.967	0.900	0	0.996	notSpeckle	notSpeckle
NHP2L1	PHF5A	9606.ENSP00000383949	9606.ENSP00000216252	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
NHP2L1	SF3A2	9606.ENSP00000383949	9606.ENSP00000221494	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
NHP2L1	SF3B6	9606.ENSP00000383949	9606.ENSP00000233468	0	0.800	0	0	0.800	notSpeckle	notSpeckle
NHP2L1	SNRPA	9606.ENSP00000383949	9606.ENSP00000243563	0	0.871	0	0	0.871	notSpeckle	notSpeckle
NHP2L1	SNRPC	9606.ENSP00000383949	9606.ENSP00000244520	0	0.800	0	0	0.800	notSpeckle	notSpeckle
NHP2L1	SNRPB2	9606.ENSP00000383949	9606.ENSP00000246071	0	0.871	0.900	0	0.986	notSpeckle	notSpeckle
NHP2L1	SNRPA1	9606.ENSP00000383949	9606.ENSP00000254193	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
NHP2L1	PRPF38A	9606.ENSP00000383949	9606.ENSP00000257181	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
NHP2L1	SNRNP40	9606.ENSP00000383949	9606.ENSP00000263694	0	0.800	0.800	0	0.958	notSpeckle	notSpeckle
NHP2L1	NOP58	9606.ENSP00000383949	9606.ENSP00000264279	0	0.979	0.800	0	0.995	notSpeckle	notSpeckle
NHP2L1	PRPF6	9606.ENSP00000383949	9606.ENSP00000266079	0	0.917	0.900	0	0.991	notSpeckle	notSpeckle
NHP2L1	SNRPF	9606.ENSP00000383949	9606.ENSP00000266735	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
NHP2L1	TXNL4A	9606.ENSP00000383949	9606.ENSP00000269601	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
NHP2L1	SF3B4	9606.ENSP00000383949	9606.ENSP00000271628	0	0.916	0.900	0	0.991	notSpeckle	notSpeckle
NHP2L1	SNRPG	9606.ENSP00000383949	9606.ENSP00000272348	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
NHP2L1	ZMAT2	9606.ENSP00000383949	9606.ENSP00000274712	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
NHP2L1	SNIP1	9606.ENSP00000383949	9606.ENSP00000296215	0	0.559	0.900	0	0.954	notSpeckle	notSpeckle
NHP2L1	SNRPD1	9606.ENSP00000383949	9606.ENSP00000300413	0	0.559	0.900	0	0.954	notSpeckle	notSpeckle
NHP2L1	SRRM2	9606.ENSP00000383949	9606.ENSP00000301740	0	0	0.900	0	0.900	notSpeckle	notSpeckle
NHP2L1	SF3B3	9606.ENSP00000383949	9606.ENSP00000305790	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
NHP2L1	PPIH	9606.ENSP00000383949	9606.ENSP00000306614	0	0.956	0.720	0	0.987	notSpeckle	notSpeckle
NHP2L1	SART1	9606.ENSP00000383949	9606.ENSP00000310448	0	0.992	0.900	0	0.999	notSpeckle	notSpeckle
NHP2L1	USP39	9606.ENSP00000383949	9606.ENSP00000312981	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
NHP2L1	PRPF3	9606.ENSP00000383949	9606.ENSP00000315379	0	0.964	0.900	0	0.996	notSpeckle	notSpeckle
NHP2L1	SNRNP200	9606.ENSP00000383949	9606.ENSP00000317123	0	0.967	0.900	0	0.996	notSpeckle	notSpeckle
NHP2L1	SF3B2	9606.ENSP00000383949	9606.ENSP00000318861	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
NHP2L1	PRPF31	9606.ENSP00000383949	9606.ENSP00000324122	0	0.969	0.900	0	0.996	notSpeckle	notSpeckle
NHP2L1	SF3B1	9606.ENSP00000383949	9606.ENSP00000335321	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
NHP2L1	PRPF4B	9606.ENSP00000383949	9606.ENSP00000337194	0	0.800	0	0	0.800	notSpeckle	notSpeckle
NHP2L1	RBMX2	9606.ENSP00000383949	9606.ENSP00000339090	0	0.559	0.900	0	0.954	notSpeckle	notSpeckle
NHP2L1	SNRPD2	9606.ENSP00000383949	9606.ENSP00000342374	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
NHP2L1	UBL5	9606.ENSP00000383949	9606.ENSP00000351492	0	0.800	0	0	0.800	notSpeckle	notSpeckle
NHP2L1	SF3B5	9606.ENSP00000383949	9606.ENSP00000356541	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
NHP2L1	RNF113A	9606.ENSP00000383949	9606.ENSP00000360497	0	0	0.900	0	0.900	notSpeckle	notSpeckle
NHP2L1	SF3A3	9606.ENSP00000383949	9606.ENSP00000362110	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
NHP2L1	PRPF4	9606.ENSP00000383949	9606.ENSP00000363313	0	0.964	0.900	0	0.996	notSpeckle	notSpeckle
NHP2L1	WBP4	9606.ENSP00000383949	9606.ENSP00000368801	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
NHP2L1	NOP56	9606.ENSP00000383949	9606.ENSP00000370589	0	0.979	0.800	0	0.995	notSpeckle	notSpeckle
NHP2L1	SMU1	9606.ENSP00000383949	9606.ENSP00000380336	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
NHP2L1	SNRNP70	9606.ENSP00000383949	9606.ENSP00000472998	0	0.830	0	0	0.830	notSpeckle	notSpeckle
NHP2L1	PRPF8	9606.ENSP00000383949	9606.ENSP00000460348	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
NHP2L1	SNRPE	9606.ENSP00000383949	9606.ENSP00000400591	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
NHP2L1	SNRPB	9606.ENSP00000383949	9606.ENSP00000412566	0	0.934	0.900	0	0.993	notSpeckle	notSpeckle
NOP56	SNRNP40	9606.ENSP00000370589	9606.ENSP00000263694	0	0	0.720	0	0.720	notSpeckle	notSpeckle
NOP56	NOP58	9606.ENSP00000370589	9606.ENSP00000264279	0	0.981	0.800	0	0.996	notSpeckle	notSpeckle
NOP56	ZNHIT6	9606.ENSP00000370589	9606.ENSP00000359606	0	0.140	0.720	0	0.748	notSpeckle	notSpeckle
NOP58	SNRNP40	9606.ENSP00000264279	9606.ENSP00000263694	0	0	0.720	0	0.720	notSpeckle	notSpeckle
NOP58	ZNHIT6	9606.ENSP00000264279	9606.ENSP00000359606	0	0.559	0.720	0	0.871	notSpeckle	notSpeckle
NSMCE1	NSMCE2	9606.ENSP00000355077	9606.ENSP00000287437	0	0.797	0.900	0	0.978	notSpeckle	notSpeckle
NSMCE1	SMC5	9606.ENSP00000355077	9606.ENSP00000354957	0	0.903	0.900	0	0.989	notSpeckle	notSpeckle
NSMCE1	NSMCE4A	9606.ENSP00000355077	9606.ENSP00000358019	0	0.794	0.900	0	0.978	notSpeckle	notSpeckle
NSMCE1	SMC6	9606.ENSP00000355077	9606.ENSP00000404092	0	0.853	0.900	0	0.984	notSpeckle	notSpeckle
NSMCE2	NSMCE4A	9606.ENSP00000287437	9606.ENSP00000358019	0	0.411	0.900	0	0.938	notSpeckle	notSpeckle
NSMCE2	SMC6	9606.ENSP00000287437	9606.ENSP00000404092	0	0.914	0.900	0	0.991	notSpeckle	notSpeckle
NSMCE2	SMC5	9606.ENSP00000287437	9606.ENSP00000354957	0	0.977	0.900	0	0.997	notSpeckle	notSpeckle
NSMCE4A	SMC5	9606.ENSP00000358019	9606.ENSP00000354957	0	0.866	0.900	0	0.986	notSpeckle	notSpeckle
NSMCE4A	SMC6	9606.ENSP00000358019	9606.ENSP00000404092	0	0.814	0.900	0	0.980	notSpeckle	notSpeckle
PARK2	RPS27A	9606.ENSP00000355865	9606.ENSP00000272317	0	0.912	0.600	0	0.963	notSpeckle	notSpeckle
PATL1	PRPF3	9606.ENSP00000300146	9606.ENSP00000315379	0	0.700	0	0	0.700	notSpeckle	notSpeckle
PCBP1	PPIG	9606.ENSP00000305556	9606.ENSP00000260970	0	0.764	0	0	0.764	none	none
PCNA	RFC2	9606.ENSP00000368458	9606.ENSP00000055077	0	0.980	0.600	0	0.992	notSpeckle	notSpeckle
PCNA	RPS27A	9606.ENSP00000368458	9606.ENSP00000272317	0	0.926	0.600	0	0.969	notSpeckle	notSpeckle
PCNA	POLH	9606.ENSP00000368458	9606.ENSP00000361310	0	0.969	0.600	0	0.987	notSpeckle	notSpeckle
PCNA	POLI	9606.ENSP00000368458	9606.ENSP00000462664	0	0.969	0.600	0	0.987	notSpeckle	notSpeckle
PCNA	RFC1	9606.ENSP00000368458	9606.ENSP00000371321	0	0.986	0.600	0	0.994	notSpeckle	notSpeckle
PCNA	RFC5	9606.ENSP00000368458	9606.ENSP00000408295	0	0.981	0.600	0	0.992	notSpeckle	notSpeckle
PCNA	RFC3	9606.ENSP00000368458	9606.ENSP00000369411	0	0.989	0.600	0	0.995	notSpeckle	notSpeckle
PCNA	RFC4	9606.ENSP00000368458	9606.ENSP00000376272	0	0.989	0.600	0	0.995	notSpeckle	notSpeckle
PCNA	POLD1	9606.ENSP00000368458	9606.ENSP00000406046	0	0.983	0.720	0	0.995	notSpeckle	notSpeckle
PCNA	POLD2	9606.ENSP00000368458	9606.ENSP00000480186	0	0.988	0.720	0	0.996	notSpeckle	notSpeckle
PER2	WDR5	9606.ENSP00000254657	9606.ENSP00000351446	0	0	0.900	0	0.900	notSpeckle	notSpeckle
